priogrid_gid,pg_xcoord__old,pg_ycoord__old,country_iso_a3__old,admin1_gaul1_code__old,admin1_gaul1_name__old,admin1_gaul0_code__old,admin1_gaul0_name__old,admin2_gaul2_code__old,admin2_gaul2_name__old,pg_xcoord__new,pg_ycoord__new,country_iso_a3__new,admin1_gaul1_code__new,admin1_gaul1_name__new,admin1_gaul0_code__new,admin1_gaul0_name__new,admin2_gaul2_code__new,admin2_gaul2_name__new,presence,change_class
123508,13.75,-4.25,COG,1186.0,Bouenza,116.0,Congo,102173.0,Madingou,13.75,-4.25,COG,1186.0,Bouenza,116.0,Congo,102173.0,Madingou,both,identical
123509,14.25,-4.25,COG,1196.0,Pool,116.0,Congo,102249.0,Mindouli,14.25,-4.25,COG,1196.0,Pool,116.0,Congo,102249.0,Mindouli,both,identical
123510,14.75,-4.25,COG,1196.0,Pool,116.0,Congo,102244.0,Kinkala,14.75,-4.25,COG,1196.0,Pool,116.0,Congo,102244.0,Kinkala,both,identical
123511,15.25,-4.25,COG,1196.0,Pool,116.0,Congo,102240.0,Goma-Tsetse,15.25,-4.25,COG,1196.0,Pool,116.0,Congo,102240.0,Goma-Tsetse,both,identical
123512,15.75,-4.25,COD,1220.0,Kinshasa,118.0,Democratic Republic of the Congo,102361.0,Maluku,15.75,-4.25,COD,1220.0,Kinshasa,118.0,Democratic Republic of the Congo,102361.0,Maluku,both,identical
123513,16.25,-4.25,COD,1220.0,Kinshasa,118.0,Democratic Republic of the Congo,102361.0,Maluku,16.25,-4.25,COD,1220.0,Kinshasa,118.0,Democratic Republic of the Congo,102361.0,Maluku,both,identical
123514,16.75,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,16.75,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,both,identical
123515,17.25,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,17.25,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,both,identical
123516,17.75,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,17.75,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,both,identical
123517,18.25,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102396.0,Bulungu,18.25,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102396.0,Bulungu,both,identical
123518,18.75,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102396.0,Bulungu,18.75,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102396.0,Bulungu,both,identical
123519,19.25,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102399.0,Idiofa,19.25,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102399.0,Idiofa,both,identical
123520,19.75,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102399.0,Idiofa,19.75,-4.25,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102399.0,Idiofa,both,identical
123521,20.25,-4.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,20.25,-4.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,both,identical
123522,20.75,-4.25,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102327.0,Ilebo,20.75,-4.25,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102327.0,Ilebo,both,identical
123523,21.25,-4.25,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102331.0,Mweka,21.25,-4.25,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102331.0,Mweka,both,identical
123524,21.75,-4.25,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102331.0,Mweka,21.75,-4.25,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102331.0,Mweka,both,identical
123525,22.25,-4.25,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102331.0,Mweka,22.25,-4.25,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102331.0,Mweka,both,identical
123526,22.75,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102454.0,Kole,22.75,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102454.0,Kole,both,identical
123527,23.25,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102454.0,Kole,23.25,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102454.0,Kole,both,identical
123528,23.75,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102457.0,Lubefu,23.75,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102457.0,Lubefu,both,identical
123529,24.25,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102457.0,Lubefu,24.25,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102457.0,Lubefu,both,identical
123530,24.75,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102453.0,Katako-Kombe,24.75,-4.25,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102453.0,Katako-Kombe,both,identical
123531,25.25,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102429.0,Kibombo,25.25,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102429.0,Kibombo,both,identical
123532,25.75,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102429.0,Kibombo,25.75,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102429.0,Kibombo,both,identical
123533,26.25,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102428.0,Kasongo,26.25,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102428.0,Kasongo,both,identical
123534,26.75,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102428.0,Kasongo,26.75,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102428.0,Kasongo,both,identical
123535,27.25,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102426.0,Kabambare,27.25,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102426.0,Kabambare,both,identical
123536,27.75,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102426.0,Kabambare,27.75,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102426.0,Kabambare,both,identical
123537,28.25,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102426.0,Kabambare,28.25,-4.25,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102426.0,Kabambare,both,identical
123538,28.75,-4.25,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102463.0,Fizi,28.75,-4.25,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102463.0,Fizi,both,identical
123539,29.25,-4.25,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,900003.0,Waterbody,29.25,-4.25,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,900003.0,Waterbody,both,identical
123540,29.75,-4.25,BDI,1124.0,Makamba,109.0,Burundi,101937.0,Nyanza-Lac,29.75,-4.25,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106420.0,Buhigwe,both,country_reassignment
123541,30.25,-4.25,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106422.0,Kasulu,30.25,-4.25,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106422.0,Kasulu,both,identical
123542,30.75,-4.25,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106423.0,Kibondo,30.75,-4.25,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106423.0,Kibondo,both,identical
123543,31.25,-4.25,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106423.0,Kibondo,31.25,-4.25,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106423.0,Kibondo,both,identical
123544,31.75,-4.25,TZA,1708.0,Tabora,166.0,United Republic of Tanzania,106516.0,Kaliua,31.75,-4.25,TZA,1708.0,Tabora,166.0,United Republic of Tanzania,106516.0,Kaliua,both,identical
123545,32.25,-4.25,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106498.0,Kahama,32.25,-4.25,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106498.0,Kahama,both,identical
123546,32.75,-4.25,TZA,1708.0,Tabora,166.0,United Republic of Tanzania,106517.0,Nzega,32.75,-4.25,TZA,1708.0,Tabora,166.0,United Republic of Tanzania,106517.0,Nzega,both,identical
123547,33.25,-4.25,TZA,1708.0,Tabora,166.0,United Republic of Tanzania,106517.0,Nzega,33.25,-4.25,TZA,1708.0,Tabora,166.0,United Republic of Tanzania,106517.0,Nzega,both,identical
123548,33.75,-4.25,TZA,1708.0,Tabora,166.0,United Republic of Tanzania,106515.0,Igunga,33.75,-4.25,TZA,1708.0,Tabora,166.0,United Republic of Tanzania,106515.0,Igunga,both,identical
123549,34.25,-4.25,TZA,1706.0,Singida,166.0,United Republic of Tanzania,106507.0,Iramba,34.25,-4.25,TZA,1706.0,Singida,166.0,United Republic of Tanzania,106507.0,Iramba,both,identical
123550,34.75,-4.25,TZA,1706.0,Singida,166.0,United Republic of Tanzania,106509.0,Mkalama,34.75,-4.25,TZA,1706.0,Singida,166.0,United Republic of Tanzania,106509.0,Mkalama,both,identical
123551,35.25,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106444.0,Mbulu,35.25,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106444.0,Mbulu,both,identical
123552,35.75,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106441.0,Babati,35.75,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106441.0,Babati,both,identical
123553,36.25,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,36.25,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,both,identical
123554,36.75,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,36.75,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,both,identical
123555,37.25,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,37.25,-4.25,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,both,identical
123556,37.75,-4.25,TZA,1689.0,Kilimanjaro,166.0,United Republic of Tanzania,106430.0,Same,37.75,-4.25,TZA,1689.0,Kilimanjaro,166.0,United Republic of Tanzania,106430.0,Same,both,identical
123557,38.25,-4.25,TZA,1689.0,Kilimanjaro,166.0,United Republic of Tanzania,106430.0,Same,38.25,-4.25,TZA,1689.0,Kilimanjaro,166.0,United Republic of Tanzania,106430.0,Same,both,identical
123558,38.75,-4.25,KEN,1371.0,Kwale,137.0,Kenya,103649.0,Kinango,38.75,-4.25,KEN,1371.0,Kwale,137.0,Kenya,103649.0,Kinango,both,identical
123559,39.25,-4.25,KEN,1371.0,Kwale,137.0,Kenya,103649.0,Kinango,39.25,-4.25,KEN,1371.0,Kwale,137.0,Kenya,103649.0,Kinango,both,identical
123560,39.75,-4.25,KEN,1371.0,Kwale,137.0,Kenya,103651.0,Matuga,39.75,-4.25,KEN,1371.0,Kwale,137.0,Kenya,103651.0,Matuga,both,identical
124222,10.75,-3.75,GAB,1308.0,Nyanga,127.0,Gabon,103163.0,Basse-Banio,10.75,-3.75,GAB,1308.0,Nyanga,127.0,Gabon,103163.0,Basse-Banio,both,identical
124223,11.25,-3.75,COG,1190.0,Kouilou,116.0,Congo,102199.0,Nzambi,11.25,-3.75,COG,1190.0,Kouilou,116.0,Congo,102199.0,Nzambi,both,identical
124224,11.75,-3.75,COG,1190.0,Kouilou,116.0,Congo,102197.0,Madingo-Kayes,11.75,-3.75,COG,1190.0,Kouilou,116.0,Congo,102197.0,Madingo-Kayes,both,identical
124225,12.25,-3.75,COG,1193.0,Niari,116.0,Congo,102213.0,Banba,12.25,-3.75,COG,1193.0,Niari,116.0,Congo,102213.0,Banba,both,identical
124226,12.75,-3.75,COG,1186.0,Bouenza,116.0,Congo,102171.0,Loudima,12.75,-3.75,COG,1186.0,Bouenza,116.0,Congo,102171.0,Loudima,both,identical
124227,13.25,-3.75,COG,1191.0,Lekoumou,116.0,Congo,102204.0,Sibiti,13.25,-3.75,COG,1191.0,Lekoumou,116.0,Congo,102204.0,Sibiti,both,identical
124228,13.75,-3.75,COG,1186.0,Bouenza,116.0,Congo,102177.0,Tsiaki,13.75,-3.75,COG,1186.0,Bouenza,116.0,Congo,102177.0,Tsiaki,both,identical
124229,14.25,-3.75,COG,1186.0,Bouenza,116.0,Congo,102170.0,Kingoue,14.25,-3.75,COG,1186.0,Bouenza,116.0,Congo,102170.0,Kingoue,both,identical
124230,14.75,-3.75,COG,1196.0,Pool,116.0,Congo,102247.0,Mayama,14.75,-3.75,COG,1196.0,Pool,116.0,Congo,102247.0,Mayama,both,identical
124231,15.25,-3.75,COG,1196.0,Pool,116.0,Congo,102241.0,Ignie,15.25,-3.75,COG,1196.0,Pool,116.0,Congo,102241.0,Ignie,both,identical
124232,15.75,-3.75,COG,1196.0,Pool,116.0,Congo,102241.0,Ignie,15.75,-3.75,COG,1196.0,Pool,116.0,Congo,102241.0,Ignie,both,identical
124233,16.25,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,16.25,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,both,identical
124234,16.75,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,16.75,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,both,identical
124235,17.25,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,17.25,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,both,identical
124236,17.75,-3.75,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,17.75,-3.75,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,both,identical
124237,18.25,-3.75,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,18.25,-3.75,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,both,identical
124238,18.75,-3.75,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,18.75,-3.75,COD,1223.0,Kwilu,118.0,Democratic Republic of the Congo,102394.0,Bagata,both,identical
124239,19.25,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,19.25,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,both,identical
124240,19.75,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,19.75,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,both,identical
124241,20.25,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,20.25,-3.75,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,both,identical
124242,20.75,-3.75,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102326.0,Dekese,20.75,-3.75,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102326.0,Dekese,both,identical
124243,21.25,-3.75,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102326.0,Dekese,21.25,-3.75,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102326.0,Dekese,both,identical
124244,21.75,-3.75,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102326.0,Dekese,21.75,-3.75,COD,1217.0,Kasaï,118.0,Democratic Republic of the Congo,102326.0,Dekese,both,identical
124245,22.25,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102454.0,Kole,22.25,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102454.0,Kole,both,identical
124246,22.75,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102454.0,Kole,22.75,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102454.0,Kole,both,identical
124247,23.25,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102455.0,Lodja,23.25,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102455.0,Lodja,both,identical
124248,23.75,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102455.0,Lodja,23.75,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102455.0,Lodja,both,identical
124249,24.25,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102453.0,Katako-Kombe,24.25,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102453.0,Katako-Kombe,both,identical
124250,24.75,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102453.0,Katako-Kombe,24.75,-3.75,COD,1231.0,Sankuru,118.0,Democratic Republic of the Congo,102453.0,Katako-Kombe,both,identical
124251,25.25,-3.75,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102429.0,Kibombo,25.25,-3.75,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102429.0,Kibombo,both,identical
124252,25.75,-3.75,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102429.0,Kibombo,25.75,-3.75,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102429.0,Kibombo,both,identical
124253,26.25,-3.75,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102432.0,Pangi,26.25,-3.75,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102432.0,Pangi,both,identical
124254,26.75,-3.75,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102428.0,Kasongo,26.75,-3.75,COD,1227.0,Maniema,118.0,Democratic Republic of the Congo,102428.0,Kasongo,both,identical
124255,27.25,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102468.0,Shabunda,27.25,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102468.0,Shabunda,both,identical
124256,27.75,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102468.0,Shabunda,27.75,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102468.0,Shabunda,both,identical
124257,28.25,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102467.0,Mwenga,28.25,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102467.0,Mwenga,both,identical
124258,28.75,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102467.0,Mwenga,28.75,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,102467.0,Mwenga,both,identical
124259,29.25,-3.75,BDI,1129.0,Rumonge,109.0,Burundi,900002.0,Waterbody,29.25,-3.75,COD,1232.0,Sud-Kivu,118.0,Democratic Republic of the Congo,900003.0,Waterbody,both,country_reassignment
124260,29.75,-3.75,BDI,1116.0,Bururi,109.0,Burundi,101879.0,Bururi,29.75,-3.75,BDI,1116.0,Bururi,109.0,Burundi,101879.0,Bururi,both,identical
124261,30.25,-3.75,BDI,1130.0,Rutana,109.0,Burundi,101972.0,Giharo,30.25,-3.75,BDI,1130.0,Rutana,109.0,Burundi,101972.0,Giharo,both,identical
124262,30.75,-3.75,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106423.0,Kibondo,30.75,-3.75,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106423.0,Kibondo,both,identical
124263,31.25,-3.75,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106423.0,Kibondo,31.25,-3.75,TZA,1688.0,Kigoma,166.0,United Republic of Tanzania,106423.0,Kibondo,both,identical
124264,31.75,-3.75,TZA,1682.0,Geita,166.0,United Republic of Tanzania,106398.0,Bukombe,31.75,-3.75,TZA,1682.0,Geita,166.0,United Republic of Tanzania,106398.0,Bukombe,both,identical
124265,32.25,-3.75,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106498.0,Kahama,32.25,-3.75,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106498.0,Kahama,both,identical
124266,32.75,-3.75,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106498.0,Kahama,32.75,-3.75,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106498.0,Kahama,both,identical
124267,33.25,-3.75,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106500.0,Shinyanga,33.25,-3.75,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106500.0,Shinyanga,both,identical
124268,33.75,-3.75,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106499.0,Kishapu,33.75,-3.75,TZA,1704.0,Shinyanga,166.0,United Republic of Tanzania,106499.0,Kishapu,both,identical
124269,34.25,-3.75,TZA,1705.0,Simiyu,166.0,United Republic of Tanzania,106505.0,Meatu,34.25,-3.75,TZA,1705.0,Simiyu,166.0,United Republic of Tanzania,106505.0,Meatu,both,identical
124270,34.75,-3.75,TZA,1705.0,Simiyu,166.0,United Republic of Tanzania,106505.0,Meatu,34.75,-3.75,TZA,1705.0,Simiyu,166.0,United Republic of Tanzania,106505.0,Meatu,both,identical
124271,35.25,-3.75,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106444.0,Mbulu,35.25,-3.75,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106444.0,Mbulu,both,identical
124272,35.75,-3.75,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106441.0,Babati,35.75,-3.75,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106441.0,Babati,both,identical
124273,36.25,-3.75,TZA,1679.0,Arusha,166.0,United Republic of Tanzania,106384.0,Monduli,36.25,-3.75,TZA,1679.0,Arusha,166.0,United Republic of Tanzania,106384.0,Monduli,both,identical
124274,36.75,-3.75,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,36.75,-3.75,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,both,identical
124275,37.25,-3.75,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,37.25,-3.75,TZA,1693.0,Manyara,166.0,United Republic of Tanzania,106445.0,Simanjiro,both,identical
124276,37.75,-3.75,TZA,1689.0,Kilimanjaro,166.0,United Republic of Tanzania,106428.0,Mwanga,37.75,-3.75,TZA,1689.0,Kilimanjaro,166.0,United Republic of Tanzania,106428.0,Mwanga,both,identical
124277,38.25,-3.75,KEN,1391.0,Taita Taveta,137.0,Kenya,103776.0,Mwatate,38.25,-3.75,KEN,1391.0,Taita Taveta,137.0,Kenya,103776.0,Mwatate,both,identical
124278,38.75,-3.75,KEN,1391.0,Taita Taveta,137.0,Kenya,103778.0,Voi,38.75,-3.75,KEN,1391.0,Taita Taveta,137.0,Kenya,103778.0,Voi,both,identical
124279,39.25,-3.75,KEN,1371.0,Kwale,137.0,Kenya,103649.0,Kinango,39.25,-3.75,KEN,1371.0,Kwale,137.0,Kenya,103649.0,Kinango,both,identical
124280,39.75,-3.75,KEN,1366.0,Kilifi,137.0,Kenya,103614.0,Ganze,39.75,-3.75,KEN,1366.0,Kilifi,137.0,Kenya,103614.0,Ganze,both,identical
124941,10.25,-3.25,GAB,1308.0,Nyanga,127.0,Gabon,103163.0,Basse-Banio,10.25,-3.25,GAB,1308.0,Nyanga,127.0,Gabon,103163.0,Basse-Banio,both,identical
124942,10.75,-3.25,GAB,1308.0,Nyanga,127.0,Gabon,103163.0,Basse-Banio,10.75,-3.25,GAB,1308.0,Nyanga,127.0,Gabon,103163.0,Basse-Banio,both,identical
124943,11.25,-3.25,GAB,1308.0,Nyanga,127.0,Gabon,103163.0,Basse-Banio,11.25,-3.25,GAB,1308.0,Nyanga,127.0,Gabon,103163.0,Basse-Banio,both,identical
124944,11.75,-3.25,GAB,1308.0,Nyanga,127.0,Gabon,103167.0,Mongo,11.75,-3.25,GAB,1308.0,Nyanga,127.0,Gabon,103167.0,Mongo,both,identical
124945,12.25,-3.25,COG,1193.0,Niari,116.0,Congo,102215.0,Kibangou,12.25,-3.25,COG,1193.0,Niari,116.0,Congo,102215.0,Kibangou,both,identical
124946,12.75,-3.25,COG,1193.0,Niari,116.0,Congo,102224.0,Moutamba,12.75,-3.25,COG,1193.0,Niari,116.0,Congo,102224.0,Moutamba,both,identical
124947,13.25,-3.25,COG,1191.0,Lekoumou,116.0,Congo,102202.0,Komono,13.25,-3.25,COG,1191.0,Lekoumou,116.0,Congo,102202.0,Komono,both,identical
124948,13.75,-3.25,COG,1191.0,Lekoumou,116.0,Congo,102205.0,Zanaga,13.75,-3.25,COG,1191.0,Lekoumou,116.0,Congo,102205.0,Zanaga,both,identical
124949,14.25,-3.25,COG,1196.0,Pool,116.0,Congo,102242.0,Kimba,14.25,-3.25,COG,1196.0,Pool,116.0,Congo,102242.0,Kimba,both,identical
124950,14.75,-3.25,COG,1196.0,Pool,116.0,Congo,102251.0,Vindza,14.75,-3.25,COG,1196.0,Pool,116.0,Congo,102251.0,Vindza,both,identical
124951,15.25,-3.25,COG,1196.0,Pool,116.0,Congo,102247.0,Mayama,15.25,-3.25,COG,1196.0,Pool,116.0,Congo,102247.0,Mayama,both,identical
124952,15.75,-3.25,COG,1196.0,Pool,116.0,Congo,102250.0,Ngabe,15.75,-3.25,COG,1196.0,Pool,116.0,Congo,102250.0,Ngabe,both,identical
124953,16.25,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,16.25,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,both,identical
124954,16.75,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,16.75,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,both,identical
124955,17.25,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,17.25,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102422.0,Kwamouth,both,identical
124956,17.75,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102421.0,Kutu,17.75,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102421.0,Kutu,both,identical
124957,18.25,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102421.0,Kutu,18.25,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102421.0,Kutu,both,identical
124958,18.75,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102421.0,Kutu,18.75,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102421.0,Kutu,both,identical
124959,19.25,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,19.25,-3.25,COD,1226.0,Mai-Ndombe,118.0,Democratic Republic of the Congo,102424.0,Oshwe,both,identical
